"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"35416","3.38916508","2.7539E-4","0.29505792","0.03636364","11","7","false","Q9H4G0","116.18181818","11","0","0","0.76108349","false","0","Q9H4G0","838418","0.10047431"
"35421","3.6895745","2.473E-5","0.27103396","0.0","4","7","false","P33527","118.25","4","0","0","0.73104255","false","0","P33527","48740","0.25"
"35424","3.59855242","3.275E-4","0.27788952","0.04761905","7","7","false","P08195","119.28571429","7","0","0","0.74014476","false","0","P08195","1245058","0.18731663"
"35431","3.40152069","8.926E-5","0.29398616","0.05454545","11","7","false","Q7KZI7","95.90909091","11","0","0","0.75984793","false","0","Q7KZI7","330302","0.09964852"
"35433","3.61595262","2.957E-5","0.2765523","0.0","5","7","false","P53680","142.6","5","0","0","0.73840474","false","0","P53680","109286","0.20671533"
"35435","3.73322123","1.425E-5","0.26786519","0.0","4","7","false","Q86X29","171.75","4","0","0","0.72667788","false","0","Q86X29","48776","0.34218437"
"35438","3.79170931","1.653E-5","0.2637333","0.0","3","7","false","P24588","144.33333333","3","0","0","0.72082907","false","0","P24588","18658","0.33333333"
"35440","3.64285714","1.028E-5","0.2745098","0.0","2","7","false","Q8N350","291.0","2","0","0","0.73571429","false","0","Q8N350","58154","0.50347222"
"35442","3.71538237","3.212E-5","0.2691513","0.0","4","7","false","Q16850","137.75","4","0","0","0.72846176","false","0","Q16850","62912","0.27682186"
"35444","3.63035532","2.102E-5","0.27545513","0.0","3","7","false","Q5VUB5","199.0","3","0","0","0.73696447","false","0","Q5VUB5","84452","0.34079174"
"35447","3.59942974","1.4368E-4","0.27782179","0.04545455","12","7","false","Q5T7V8","66.25","12","0","0","0.74005703","false","0","Q5T7V8","343790","0.11040965"
"35450","3.6266267","5.379E-5","0.27573833","0.0","9","7","false","Q9H3N1","152.0","9","0","0","0.73733733","false","0","Q9H3N1","478802","0.1994716"
"35453","3.69842082","3.599E-5","0.27038567","0.0","3","7","false","Q9NV96","170.66666667","3","0","0","0.73015792","false","0","Q9NV96","84104","0.3359736"
"35456","3.72291271","2.471E-5","0.26860689","0.0","4","7","false","P23229","116.75","4","0","0","0.72770873","false","0","P23229","43652","0.25272926"
"35458","3.59124141","6.62E-5","0.27845524","0.0","6","7","false","Q9NPR9","132.0","6","0","0","0.74087586","false","0","Q9NPR9","190010","0.21906355"
"35464","3.69593508","1.609E-4","0.27056752","0.04761905","7","7","false","Q13586","177.14285714","7","0","0","0.73040649","false","0","Q13586","817004","0.25495458"
"35466","3.62545694","3.974E-5","0.2758273","0.0","5","7","false","Q9BV40","124.0","5","0","0","0.73745431","false","0","Q9BV40","116882","0.2039801"
"35469","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","P31641","321.5","2","0","0","0.71748794","false","0","P31641","17746","0.69825708"
"35472","3.51491446","4.3801E-4","0.28450194","0.01666667","16","7","false","Q9Y679","87.9375","16","0","0","0.74850855","false","0","Q9Y679","1607538","0.09930239"
"35474","3.51498757","9.05E-5","0.28449603","0.07142857","8","7","false","P35610","198.0","8","0","0","0.74850124","false","0","P35610","739270","0.197375"
"35476","3.70295365","2.326E-5","0.27005469","0.13333333","6","7","false","Q86W92","86.66666667","6","0","0","0.72970464","false","0","Q86W92","45484","0.17267869"
"35480","3.69520398","4.878E-5","0.27062106","0.0","6","7","false","Q9Y394","206.16666667","6","0","0","0.7304796","false","0","Q9Y394","311640","0.297343"
"35482","3.73980114","4.119E-5","0.2673939","0.0","5","7","false","Q8WUY9","185.8","5","0","0","0.72601989","false","0","Q8WUY9","254882","0.28256881"
"35484","3.55234683","1.0199E-4","0.28150404","0.0","8","7","false","Q13467","81.25","8","0","0","0.74476532","false","0","Q13467","341190","0.1317734"
"35486","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","P41440","321.5","2","0","0","0.71748794","false","0","P41440","17746","0.69825708"
"35489","3.86123702","0.0","0.25898436","0.0","1","7","false","P43007","401.0","1","0","0","0.7138763","false","0","P43007","0","0.0"
"35491","3.66106156","7.552E-5","0.27314482","0.0","5","7","false","P43121","157.4","5","0","0","0.73389384","false","0","P43121","161152","0.26197655"
"35494","3.50350928","1.6923E-4","0.2854281","0.02777778","9","7","false","Q14739","166.44444444","9","0","0","0.74964907","false","0","Q14739","727786","0.17832795"
"35496","3.74374909","6.09E-6","0.26711192","0.0","4","7","false","P48029","247.5","4","0","0","0.72562509","false","0","P48029","177352","0.37405159"
"35499","3.64680509","2.103E-5","0.27421263","0.0","3","7","false","Q9Y6M5","215.66666667","3","0","0","0.73531949","false","0","Q9Y6M5","132300","0.35540839"
"35501","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","P48067","321.5","2","0","0","0.71748794","false","0","P48067","17746","0.69825708"
"35503","3.74082468","9.47E-6","0.26732073","0.16666667","4","7","false","P48444","168.5","4","0","0","0.72591753","false","0","P48444","33356","0.34639175"
"35505","3.53743237","5.151E-5","0.28269092","0.0","5","7","false","P49006","178.0","5","0","0","0.74625676","false","0","P49006","262512","0.25467626"
"35507","3.72634888","3.746E-5","0.2683592","0.23809524","7","7","false","P49257","180.71428571","7","0","0","0.72736511","false","0","P49257","421148","0.25219473"
"35509","3.60805673","4.113E-5","0.2771575","0.0","5","7","false","Q13433","170.8","5","0","0","0.73919433","false","0","Q13433","190630","0.26082949"
"35511","3.70273432","4.862E-5","0.27007069","0.04761905","7","7","false","Q8N0U8","170.57142857","7","0","0","0.72972657","false","0","Q8N0U8","320558","0.24161756"
"35515","3.86123702","0.0","0.25898436","0.0","1","7","false","P52569","401.0","1","0","0","0.7138763","false","0","P52569","0","0.0"
"35518","3.86123702","0.0","0.25898436","0.0","1","7","false","P53794","401.0","1","0","0","0.7138763","false","0","P53794","0","0.0"
"35520","3.7134815","4.369E-5","0.26928908","0.0","5","7","false","P55011","193.0","5","0","0","0.72865185","false","0","P55011","205218","0.29046899"
"35522","3.79404884","6.1E-6","0.26357067","0.0","2","7","false","P55082","215.5","2","0","0","0.72059512","false","0","P55082","13348","0.50116822"
"35524","3.6251645","6.537E-5","0.27584955","0.0","6","7","false","Q86UL3","203.16666667","6","0","0","0.73748355","false","0","Q86UL3","394812","0.27770147"
"35528","3.6975435","2.067E-5","0.27044983","0.0","7","7","false","P61009","196.0","7","0","0","0.73024565","false","0","P61009","432180","0.26530612"
"35530","3.39961983","1.8425E-4","0.29415054","0.04411765","17","7","false","P61020","65.29411765","17","0","0","0.76003802","false","0","P61020","555356","0.06753358"
"35532","3.57822781","2.8436E-4","0.27946795","0.04761905","7","7","false","Q96A54","108.71428571","7","0","0","0.74217722","false","0","Q96A54","1042824","0.16216216"
"35536","3.56375201","5.116E-5","0.28060314","0.05555556","9","7","false","Q8WU20","66.22222222","9","0","0","0.7436248","false","0","Q8WU20","103076","0.11460151"
"35538","3.51615733","1.5746E-4","0.28440138","0.0","10","7","false","P67812","158.5","10","0","0","0.74838427","false","0","P67812","857614","0.16826923"
"35540","3.27811083","3.3603E-4","0.30505375","0.02777778","9","6","false","P78310","169.0","9","0","0","0.77218892","false","0","P78310","1160196","0.13511825"
"35542","3.86123702","0.0","0.25898436","0.0","1","7","false","P98194","401.0","1","0","0","0.7138763","false","0","P98194","0","0.0"
"35544","3.65587074","1.512E-5","0.27353265","0.0","3","7","false","Q8NBN3","260.66666667","3","0","0","0.73441293","false","0","Q8NBN3","103274","0.44011299"
"35546","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q01650","321.5","2","0","0","0.71748794","false","0","Q01650","17746","0.69825708"
"35548","3.73380611","1.001E-5","0.26782323","0.16666667","4","7","false","Q02487","169.25","4","0","0","0.72661939","false","0","Q02487","125362","0.34793814"
"35550","3.82351221","3.13E-5","0.26153964","0.16666667","4","7","false","Q04656","106.0","4","0","0","0.71764878","false","0","Q04656","79666","0.25239234"
"35552","3.48464688","8.594E-5","0.28697312","0.16666667","9","7","false","Q5EBL8","135.11111111","9","0","0","0.75153531","false","0","Q5EBL8","356332","0.14365164"
"35554","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q08357","321.5","2","0","0","0.71748794","false","0","Q08357","17746","0.69825708"
"35558","3.83623337","1.238E-5","0.26067236","0.0","3","7","false","Q9H8M5","141.0","3","0","0","0.71637666","false","0","Q9H8M5","27406","0.33816425"
"35561","3.72488668","1.86E-5","0.26846454","0.0","3","7","false","Q6P995","155.0","3","0","0","0.72751133","false","0","Q6P995","35240","0.33478261"
"35563","3.75785934","2.635E-5","0.26610895","0.1","5","7","false","Q9NUP9","94.0","5","0","0","0.72421407","false","0","Q9NUP9","40808","0.20393013"
"35565","3.68321392","2.169E-5","0.27150201","0.0","3","7","false","Q9P273","173.0","3","0","0","0.73167861","false","0","Q9P273","63064","0.33398058"
"35568","3.8191256","8.72E-6","0.26184004","0.0","3","7","false","Q14126","217.66666667","3","0","0","0.71808744","false","0","Q14126","121888","0.46494993"
"35571","3.56119316","3.798E-5","0.28080476","0.0","5","7","false","Q15643","124.8","5","0","0","0.74388068","false","0","Q15643","107240","0.20228758"
"35573","3.66574061","8.97E-6","0.27279617","0.0","3","7","false","Q14677","253.33333333","3","0","0","0.73342594","false","0","Q14677","73962","0.43960511"
"35575","3.56565287","1.124E-5","0.28045355","0.0","4","7","false","Q15043","222.0","4","0","0","0.74343471","false","0","Q15043","111296","0.3184438"
"35577","3.71918409","6.5E-6","0.26887618","0.0","5","7","false","Q15738","245.2","5","0","0","0.72808159","false","0","Q15738","251342","0.35911765"
"35579","3.62969732","2.819E-5","0.27550507","0.0","5","7","false","Q16864","247.6","5","0","0","0.73703027","false","0","Q16864","347642","0.3288"
"35581","3.70236877","4.631E-5","0.27009735","0.0","8","7","false","Q3ZAQ7","161.5","8","0","0","0.72976312","false","0","Q3ZAQ7","457408","0.22605634"
"35583","3.70675537","1.731E-5","0.26977772","0.0","6","7","false","Q96S66","220.83333333","6","0","0","0.72932446","false","0","Q96S66","388314","0.30574873"
"35585","3.86123702","0.0","0.25898436","0.0","1","7","false","Q3SXY8","401.0","1","0","0","0.7138763","false","0","Q3SXY8","0","0.0"
"35587","3.75259541","5.5E-6","0.26648223","0.0","4","7","false","Q4KMQ2","285.5","4","0","0","0.72474046","false","0","Q4KMQ2","224868","0.43237082"
"35589","3.75259541","5.5E-6","0.26648223","0.0","4","7","false","Q53EU6","285.5","4","0","0","0.72474046","false","0","Q53EU6","224868","0.43237082"
"35591","3.86123702","0.0","0.25898436","0.0","1","7","false","Q5FWE3","401.0","1","0","0","0.7138763","false","0","Q5FWE3","0","0.0"
"35593","3.71918409","6.5E-6","0.26887618","0.0","5","7","false","Q5HYI8","245.2","5","0","0","0.72808159","false","0","Q5HYI8","251342","0.35911765"
"35595","3.67210118","1.688E-5","0.27232365","0.33333333","4","7","false","Q9NYM9","182.0","4","0","0","0.73278988","false","0","Q9NYM9","74068","0.33719852"
"35597","3.74221377","3.393E-5","0.26722151","0.0","5","7","false","Q5VU97","89.4","5","0","0","0.72577862","false","0","Q5VU97","52960","0.20090909"
"35599","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q5VW38","321.5","2","0","0","0.71748794","false","0","Q5VW38","17746","0.69825708"
"35601","3.86123702","0.0","0.25898436","0.0","1","7","false","Q5W0Z9","401.0","1","0","0","0.7138763","false","0","Q5W0Z9","0","0.0"
"35603","3.66362041","1.506E-5","0.27295404","0.06666667","6","7","false","Q658P3","120.66666667","6","0","0","0.73363796","false","0","Q658P3","62212","0.22641509"
"35605","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q658Y4","321.5","2","0","0","0.71748794","false","0","Q658Y4","17746","0.69825708"
"35608","3.68504167","6.224E-5","0.27136735","0.0","5","7","false","Q6NTF9","248.4","5","0","0","0.73149583","false","0","Q6NTF9","400832","0.32855246"
"35610","3.71545548","1.088E-5","0.26914601","0.0","4","7","false","Q6NXT4","239.75","4","0","0","0.72845445","false","0","Q6NXT4","160272","0.36339422"
"35613","3.75661646","3.79E-6","0.26619699","0.0","3","7","false","Q8NHP6","314.33333333","3","0","0","0.72433835","false","0","Q8NHP6","146532","0.48805815"
"35615","3.75661646","3.79E-6","0.26619699","0.0","3","7","false","Q8TAD4","314.33333333","3","0","0","0.72433835","false","0","Q8TAD4","146532","0.48805815"
"35617","3.72313204","4.65E-6","0.26859107","0.0","4","7","false","Q8WUY1","256.75","4","0","0","0.7276868","false","0","Q8WUY1","168468","0.38516566"
"35619","3.71918409","6.5E-6","0.26887618","0.0","5","7","false","Q9BSJ8","245.2","5","0","0","0.72808159","false","0","Q9BSJ8","251342","0.35911765"
"35621","3.70946045","1.92E-5","0.26958098","0.0","6","7","false","Q9BTX1","205.83333333","6","0","0","0.72905396","false","0","Q9BTX1","279616","0.29772287"
"35623","3.68694254","1.395E-5","0.27122744","0.0","4","7","false","Q9H490","252.25","4","0","0","0.73130575","false","0","Q9H490","262846","0.34799169"
"35625","3.7460155","1.943E-5","0.26695031","0.0","5","7","false","Q9H6U8","229.6","5","0","0","0.72539845","false","0","Q9H6U8","255802","0.34479638"
"35627","3.71296973","2.135E-5","0.26932619","0.0","6","7","false","Q9HBM0","204.83333333","6","0","0","0.72870303","false","0","Q9HBM0","286172","0.29887586"
"35629","3.68774675","2.411E-5","0.2711683","0.0","5","7","false","Q9NXE4","209.8","5","0","0","0.73122533","false","0","Q9NXE4","203670","0.3057101"
"35631","3.75661646","3.79E-6","0.26619699","0.0","3","7","false","Q9ULF5","314.33333333","3","0","0","0.72433835","false","0","Q9ULF5","146532","0.48805815"
"35633","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q6P996","321.5","2","0","0","0.71748794","false","0","Q6P996","17746","0.69825708"
"35635","3.6903056","4.44E-6","0.27098027","0.0","2","7","false","Q6UWI4","243.0","2","0","0","0.73096944","false","0","Q6UWI4","23386","0.5031185"
"35637","3.86123702","0.0","0.25898436","0.0","1","7","false","Q6ZQN7","401.0","1","0","0","0.7138763","false","0","Q6ZQN7","0","0.0"
"35640","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q7Z3D4","321.5","2","0","0","0.71748794","false","0","Q7Z3D4","17746","0.69825708"
"35642","3.75449627","2.58E-6","0.26634731","0.0","4","7","false","Q96HY6","231.5","4","0","0","0.72455037","false","0","Q96HY6","108052","0.40086957"
"35644","3.63773944","2.0057E-4","0.27489599","0.0","7","6","false","Q9H3P7","122.14285714","7","0","0","0.73622606","false","0","Q9H3P7","821216","0.20023613"
"35646","3.81349613","3.6E-7","0.26222657","0.0","2","7","false","Q9Y2H6","242.5","2","0","0","0.71865039","false","0","Q9Y2H6","8948","0.56032483"
"35648","3.86123702","0.0","0.25898436","0.0","1","7","false","Q86V85","401.0","1","0","0","0.7138763","false","0","Q86V85","0","0.0"
"35650","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q8IUW5","321.5","2","0","0","0.71748794","false","0","Q8IUW5","17746","0.69825708"
"35652","3.86123702","0.0","0.25898436","0.0","1","7","false","Q8IXU6","401.0","1","0","0","0.7138763","false","0","Q8IXU6","0","0.0"
"35654","3.65879515","2.444E-5","0.27331402","0.0","4","7","false","Q8IZA0","192.75","4","0","0","0.73412049","false","0","Q8IZA0","145632","0.33060345"
"35657","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q8N6H7","321.5","2","0","0","0.71748794","false","0","Q8N6H7","17746","0.69825708"
"35659","3.86123702","0.0","0.25898436","0.0","1","7","false","Q8NB49","401.0","1","0","0","0.7138763","false","0","Q8NB49","0","0.0"
"35661","3.86123702","0.0","0.25898436","0.0","1","7","false","Q8NC67","401.0","1","0","0","0.7138763","false","0","Q8NC67","0","0.0"
"35664","3.86123702","0.0","0.25898436","0.0","1","7","false","Q8NFJ5","401.0","1","0","0","0.7138763","false","0","Q8NFJ5","0","0.0"
"35666","3.6353268","1.484E-5","0.27507843","0.2","5","7","false","Q8TBA6","153.4","5","0","0","0.73646732","false","0","Q8TBA6","63850","0.26984127"
"35668","3.81861383","4.89E-6","0.26187513","0.0","2","7","false","Q8TEV9","204.5","2","0","0","0.71813862","false","0","Q8TEV9","4352","0.5"
"35670","3.86123702","0.0","0.25898436","0.0","1","7","false","Q92738","401.0","1","0","0","0.7138763","false","0","Q92738","0","0.0"
"35672","3.86123702","0.0","0.25898436","0.0","1","7","false","Q96RD7","401.0","1","0","0","0.7138763","false","0","Q96RD7","0","0.0"
"35674","3.67721889","4.25E-6","0.27194465","0.0","2","7","false","Q96TA1","236.0","2","0","0","0.73227811","false","0","Q96TA1","20406","0.50213675"
"35676","3.86123702","0.0","0.25898436","0.0","1","7","false","Q9BUE6","401.0","1","0","0","0.7138763","false","0","Q9BUE6","0","0.0"
"35678","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q9BXB4","321.5","2","0","0","0.71748794","false","0","Q9BXB4","17746","0.69825708"
"35680","3.62633426","4.408E-5","0.27576057","0.07142857","8","7","false","Q9BXF6","66.625","8","0","0","0.73736657","false","0","Q9BXF6","100410","0.12965686"
"35682","3.82512063","3.4E-7","0.26142966","0.0","2","7","false","Q9BZH6","321.5","2","0","0","0.71748794","false","0","Q9BZH6","17746","0.69825708"
"35684","3.86123702","0.0","0.25898436","0.0","1","7","false","Q9C0B5","401.0","1","0","0","0.7138763","false","0","Q9C0B5","0","0.0"
"35686","3.86123702","0.0","0.25898436","0.0","1","7","false","Q9H0X4","401.0","1","0","0","0.7138763","false","0","Q9H0X4","0","0.0"
"35688","3.86123702","0.0","0.25898436","0.0","1","7","false","Q9H1N7","401.0","1","0","0","0.7138763","false","0","Q9H1N7","0","0.0"
"35690","3.41987133","2.327E-5","0.29240866","0.0","3","7","false","Q9H2J7","367.66666667","3","0","0","0.75801287","false","0","Q9H2J7","191548","0.4029304"
"35692","3.86123702","0.0","0.25898436","0.0","1","7","false","Q9HCM4","401.0","1","0","0","0.7138763","false","0","Q9HCM4","0","0.0"
"35694","3.86123702","0.0","0.25898436","0.0","1","7","false","Q9NPI0","401.0","1","0","0","0.7138763","false","0","Q9NPI0","0","0.0"
"35696","3.78235122","1.585E-5","0.26438581","0.0","4","7","false","Q9P0T7","164.0","4","0","0","0.72176488","false","0","Q9P0T7","52630","0.34754797"
